Headword,POS,Definition
ง่อน ๑ ,น.,ท้ายทอย
ง่อน ๑ ,"ง่อนด้น, กะง่อน ",ก็เรียก 
ง้อน ,น.,หางไถตอนที่มือถือ หางยาม
ง้อน ,ง้อนไถ,ก็เรียก 
ง่อนง่อ,ก.,"คู้ตัวหรืองอตัวเข้า หรือห่อตัวเข้า, เป็นอาการของคนที่กลัวมาก หรือหนาวมาก เป็นต้น"
ง่อนต่อ ,น.,ส่วนของศีรษะบริเวณเหนือตีนผมด้านหลังหรือท้ายทอย
ง้อนหมู ,น.,ชื่อไม้ล้มลุกมีหัวชนิดหนึ่ง หัวมีกลิ่นฉุนใช้ทำยาได้ หมูชอบกิน
ง้อนหมู ,แหบหมู,ก็เรียก 
งอบ ,น.,"เครื่องสวมหัวสำหรับแดดและฝน สานด้วยตอก ไม้ไผ่ กรุด้านนอกด้วยใบลาน รูปคล้ายกระจาดคว่ำ มีรังสำหรับสวม, ส่วนมากว่า กุบ"
งอบ ๆ ,ว.,"อาการเคลื่อนไปของสัตว์ที่มีกระดองแข็ง ครอมบางชนิด เช่น ปู หรือเต่า ใช้ว่า ไต่งอบ ๆ หรือ คลานงอบ ๆ ใช้สำหรับขนาดเล็ก ขนาดใหญ่ว่า โงบ ๆ, ปลาตัวโต ที่ลอยเหนือน้ำจนเห็นหัว และสันหลังเพราะอ่อนกำลัง เรียกว่า งอมโงบ ๆ"
งอม ๑,ก.,ลอยขึ้นเหนือน้ำเพราะอ่อนกำลังใช้สำหรับปลา หรือกุ้งที่เมาน้ำ หรือเมาแดดแล้วลอยเป็นแพบนผิวน้ำ
งอม ๑,งอง,ก็ว่า 
งอม ๒ ,ว.,"สุดจัดจนเกือบเน่าหรือเละโดยปรยายหมายความว่าแย่, บอบช้ำ หรือได้รับทุกข์ทรมานมาก"
งอม ๆ ๑ ,ว.,อาการเดินหรือไต่ของคนหรือของสัตว์ตัวเล็ก ๆ หรือใหญ่แต่อยู่ในระยะไกลว่า ย่างงอม ๆ (เอ
งอม ๆ ๑ ,ก.,"), งอม ๆ แงม ๆ (พหู.), ถ้าตัวใหญ่และเห็นในระยะใกล้ว่า โงม ๆ (เอ"
งอม ๆ ๑ ,ก.,"), โงม ๆ เงม ๆ (พหู.)"
งอม ๆ ๒ ,ว.,ลักษณะการกระทำที่ต่อเนื่อง เช่น เฮ็ดเวียกอยู่งอม ๆ
ง่อม ,ว.,"ค่อม, โกง, ใช้สำหรับหลังว่าหลังง่อม = หลังค่อม"
ง้อม ,ว.,"ง้ำ, ค่อม, ค้อม, งาม"
ง่อมเงาะ,ว.,"งอ, คด, ใช้สำหรับสิ่งของหรือกิ่งไม้ว่า งอง่อมเงาะ"
งอย ,ก.,"เกาะ, จับ, นั่ง, ห้อย, ส่วนมากใช้สำหรับสัตว์จำพวกนก"
ง่อย ,ก.,อาการที่แขนหรือขาพิการเคลื่อนไหวไม่ได้อย่างปกติ
งะ,ก.,"ถ่างออก, ง้างออก"
งะ,"ยะ, จาก หรือจ่าง ",ก็ว่า 
งัก ๆ ,ว.,อาการที่สั่นสะท้านจนขากรรไกรกระทบการ
งักแง้น ,น.,"อาการสั่นไปมา, อาการชักดิ้นชักงอ"
งัง,ว.,"งอ, ใช้สำหรับนิ้วมือว่า มืองัง"
งัง,จัง,ก็ว่า 
งัง ๆ ,ว.,"อาการที่เดินโดยด่วน, อาการเห่าของหมาเสียงเล็ก"
งัด ,ก.,"ทำให้เผยอ หรือเคลื่อนที่โดยใช้วัตถุยาวคัด เช่น งัดตะปู, งัดซุง"
งัน ๑ ,ดู เข้างัน ,
งัน ๒ ,ก.,"ทำให้เอิกเกริก, สมโภช, ฉลอง"
งัน ๒ ,งันกำ ,ก. การชุมนุมแสดงความยินดีแก่พ่อแม่ที่ได้ลุกใหม่
งัน ๒ ,งันเฮือนดี,ก. การชุมนุมละเล่นกันที่บ้านคนตายในเวลากลางคืน เพื่อเป็นเพื่อนญาติผู้ตาย 
งัน ๓ ,ก.,"หยุดชะงัก, จังงัง, ไม่งอกงาม"
งัน ๔ ,ว.,"อึดทึก, อึงมี่"
งับ ๑ ,น.,มีดพับได้ชนิดหนึ่ง เรียก มีดงับ = มีดพับ
งับ ๒ ,ก.,"ปิดอย่างไม่สนิท หรือปิดอย่างไม่ลงกลอน, อาการที่อ้าปาก คาบหรือกัดโดยเร็ว"
งับ ๆ ,ว.,ทำปากงับ ๆ
งับขั้นได,ก.,พาดบันไดกับตัวเรือน
งับแงบ,น.,กรับ
งับแงบ,ไม้งับแงม หรือกั๊บแก้บ,ก็เรียก 
งัว ๑ ,น.,"วัว, โค, บางถิ่นเรียก มอ"
งัว ๑ ,งัวต่าง ๑ ,น. วัวบรรทุกต่าง
งัว ๑ ,งัวต่าง ๒ ,น. การเล่นอย่างหนึ่งของเด็ก เป็นการเอาอย่างโคต่างคือให้คนหนึ่งคลาน อีกสองคนอยู่คนละข้าง ใช้ขาเกี่ยวกันพาดบนหลังคนคลาน แล้วคลานไปถึงจุดที่กำหนด
งัว ๑ ,,วัวติ่งต่าง 
งัว ๑ ,งัวโทน ,น. วัวถึก หรือโคเพลาะ (วัวที่โดดเดี่ยว) 
งัว ๑ ,งัวบา ,น. วัวป่า เพศผู้
งัว ๑ ,งัวพอน ,น. วัวสีขาว 
งัว ๑ ,งัวแพว,น. วัวสำรองไว้สำหรับเปลี่ยนตัวอื่น เวลาเดินทางไกล
งัว ๑ ,งัวมอ ,น. ลูกวัว
งัว (โบ) ๒ ,น.,ลูกชายคนที่ห้า
งัวงามคู่ ,"สำ. เสมอกัน, เท่าเทียมกัน, ทัดเทียมกัน, เข้ากันได เหมาะเจาะ ",
งัวเงีย ,ก.,อาการคนแรกตื่นยังง่วงอยู่
งัวเงีย ,งัว ๆ เงีย ๆ ,ว. อาการง่วง ๆ งง ๆ เพราะนอนไม่เต็มตื่น
งัวชัง,น.,ชื่อไม้พุ่มชนิดหนึ่ง ลำต้นมีหนามโค้ง ดอกสีชมพู
งัวชัง,"เกี้ยไก่, งัวเลีย, หนามวัวเลีย ",ก็เรียก 
งัวเลีย ๑ ,น.,เรียกผมที่หน้าผากซึ่งตั้งขึ้นไปแล้วปลายย้อนกลับลงมา
งัวเลีย ๒ ,ดู งัวชัง ,
งัวอิน ,น.,ชื่อลูกชายคนที่ห้าในวรรณกรรมเรื่องขุนบรม
งา ๑,น.,"ชื่อไม้ล้มลุกชนิดหนึ่ง ผลเป็นฝักมีเมล็ดเล็ก ๆ ชนิดเม็ดสีขาวเรียก งาด่อน หรืองาขาว ชนิดเมล็ดสีดำ เรียกงาดำ, ใช้ประกอบอาหาร หรือสกัดน้ำมัน"
งา ๒ ,น.,ฟันที่งอกออกจากปากช้างพลาย ลักษณะนามเรียก กิ่ง
งา ๓ ,น.,ส่วนหนึ่งของเครื่องดักสัตว์ เช่น ลอบ หรือไซทำเป็นซี่ ๆ ปลายสอบเข้าหากันเพื่อไม่ให้ปลาที่เข้าไปแล้วออกมาได้
ง่า ,น.,"กิ่ง, แขนง, ค่าคบไม้, ใช้สำหรับต้นไม้ว่า, ง่าไม้, ง่าเค้า, ง่าพราก หรือง่าภาค = ค่าคบ"
งาก ๆ ,ว.,มีเสียงดังเช่นนั้น เช่น ไห้งาก ๆ = ร้องไห้โฮ ๆ
งาก ๆ ,หงาก ๆ ,ก็ว่า 
ง้าง ,ก.,"เหนี่ยวให้อ้าออก, งัดออก, ดึงออก"
ง้าง ,ไง้ ,ก็ว่า 
งาด ,ก.,ซา หรือ ทิ้งช่วง (ใช้แก่ฝน)
งาน ๑ ,น.,สิ่งหรือเรื่องที่ทำ
งาน ๑ ,น.,การพิธีหรือการรื่นเริงที่คนมาชุมนุมกัน
งาน ๑ ,เวียก ,ก็เรียก 
งาน ๒,น.,มาตราวัดเนื้อที่เท่ากับร้อยตารางวา หรือสี่ร้อยตารางเมตร
งาน ๓ ,น.,"พื้นที่นาซึ่งมีคันกั้นโดยรอบ, ส่วนมากว่า ไฮ่"
งาน ๔ ,ก.,"ระราน, ข่มเหง, ก่อวิวาท, แกล้งทำให้ผิดใจ, ดื้อ"
งาบ ๆ ,ว.,อาการที่อ้าปากแล้วหุบเข้าช้า ๆ เป็นอาการของคน และสัตว์ที่จวนจะตาย
งาบ ๆ ,แงบ ๆ ,ก็ว่า 
งาม ,ว.,ลักษณะที่เห็นแล้วชวนยินดี ชวนพึงใจ
งาม ,งามปลอด,ว. งามไม่มีที่ติ
งาม ,งามป่อยล่อย ,ว. ลักษณะใบหน้างาม ขาวเป็นรูปไข่ 
งาม ,งามปิ่นวิ่น ,ว. ลักษณะใบหน้างามรูปไข่ ประกอบด้วยท่าทางงดงาม 
งาม ,งามเปิ่นเวิ่น,ว. ลักษณะใบหน้ากว้างกลมเหมือนพระจันทร์เต็มดวง 
งาม ,งามแป่นแว่น ,ว. ลักษระใบหน้าแบบเรียบเหมือนดอกบัวบานบนผิวน้ำ 
งาม ,งามย้อย ,ว. ลักษณะงามอย่างสง่า
งาม ,งามเลิด,ว. งามอย่างลึกซึ้ง 
งาม ,งามหน้า ,ว. น่าขายหน้า 
งาม ,งามอาด ,"ว. น่ารัก, สวยงาม"
งาม ,งามอาดหลาด ,ว. ลักษณะผิวขาวงาม สูงและได้สัดส่วน
งาม ,งามอ่ำท่ำ,ว. ลักษณะงาม ดำขำ 
งาม ,งามอี่หลี,ว. ลักษณะงามแท้ 
งามแงบ,ว.,"เหลือเฟือ, เหลือล้น"
ง่าม ๑,น.,ลักษณะหรือสิ่งแยกออกเป็น ๒ หรือ ๓ เป็นต้น
ง่าม ๑,แง่ม ,ก็เรียก 
ง่าม ๑,งามถ่อ,น. ลักษณะหัวที่มีผมเถิกเข้าไป เป็น ๒ แฉกเหมือนง่ามถ่อ 
ง่าม ๒ ,น.,ชื่อมดขนาดเล็กชนิดหนึ่ง มีสีน้ำตาลแก่จนเกือบดำตลอดตัว อยู่กันเป็นฝูงใหญ่ ๆ มีกรามเห็นเป็นง่ามใหญ่
ง่าม ๒ ,ง่ามแดง ,น. มดชนิดหนึ่ง 
ง่าม ๒ ,,แดงไฟ
ง่ามขาคน ,น.,ไม้ง่ามสำหรับฝังเป็นประตูรั้วให้คนเข้าออกได้ โดยไม่ต้องปิดเปิด ใช้กันวัวควายเข้าออกได้
งาย ,น.,เวลาอาหารเช้า ตาปกติราว ๗.๐๐ - ๙.๐๐
งาย ,น.,
งาย ,งายแก่ ,"น. เวลาอาหารเช้าที่สายมาก, ประมาณ ๙.๐๐ - ๑๐.๐๐ น. ถ้าสายมากกว่านี้ว่างายเงิก หรืองายตาเหลือก "
งาย ,งายอ่อน ,น. เวลาอาหารเช้าก่อนเวลาปกติ ประมาณ ๗.๐๐ - ๙.๐๐ น.
ง่าย ,ว.,"สะดวก, ไม่ยาก"
ง่าว ,ว.,"ไม่ฉลาด, ไม่มีไหวพริบ, เง่า, เช่น โง่ง่าว = โง่เง่า"
ง่าว ,แง่ว,ก็ว่า 
ง้าว ๑ ,น.,"ดาบด้ามยาวมี ๒ ชนิด คือ ชนิดปลายตัด เรียกว่า ง้าวปลายตัด, ชนิดปลายแหลม เรียกว่า ง้าวปลายแหลมใช่สอดฝักสะพายได้ ใช้สำหรับนักรบบนคอช้าง มีด้ามยาว มีด้ามยาว ปลายไม่แหลมเหมือนดาบและไม่มีฝัก"
ง้าว ๒ ,น.,ชื่อต้นไม้ขนาดใหญ่ชนิดหนึ่ง ต้นคล้ายต้นงิ้ว แต่เปลือกสีเทาดำ ดอกสีแดงคล้ำ ในผลมีปุยขาว
ง้าว ๒ ,"งิ้ว, งิ้วลาย",ก็เรียก 
ง้าว ๓ ,น.,กล้วยชนิดหนึ่งผลยาว = กล้วยหอม เรียก กล้วยง้าว
ง่าวง่าว ,ว.,"เสียงร้องของแมวหรือเสือโคร่ง, ขนาดเล็กว่า แง่วแง่ว"
งำ ,ก.,"ปกปิด, ไม่แพร่งพราย, มักใช้คู่เป็น ปิดงำ, ครอบงำ, เงื่อนงำ"
งำ ,งวำ,ก็ว่า 
งำ ,งำความ,"ก. อำความ, ไม่เปิดเผย "
ง่ำ ,ว.,"มืดคลุ้ม, คลุ้มฟ้าคลุ้มฝน"
ง้ำ ๑ ,ก.,"ยอมให้, ยอมจำนน"
ง้ำ ๒ ,ก.,"ปรองดอง, ไกล่เกลี่ย"
ง้ำ ๓ ,ก.,ขอความเห็นใจ
ง้ำ ๓ ,ง้ำงอน ,"ก. พยายามไกล่เกลี่ย, ขอคืนดี "
ง้ำ ๔ ,ว.,"น่าประหลาดใจ, แปลก, ผิดปกติ"
ง้ำ ๕ ,ว.,อยู่ยงคงกระพัน
ง้ำ ๖ ,ว.,"ลักษณะของสิ่งเล็กที่โค้งต่ำไปเบื้องหน้า, หรือยุบแฟบลง, ถ้าสิ่งใหญ่ว่า งื้ม, เงื้อม"
งิก ๆ ๑ ,ก.,"อาการประดกศีรษะขึ้นลงของสัตว์ขนาดเล็ก, ถ้าขนาดใหญ่ใช้ งึกงึก"
งิก ๆ ๒ ,ว.,"ทำท่าอวดดี, ไปข้างหน้าอย่างผิดปกติ"
งิกคิ้ว ,น.,ยักคิ้ว
งิกคิ้ว ,อยิกคิ้ว,ก็เรียก 
งิ้ง,ว.,มีเสียงอย่างนั้น
งิด ๆ ,ว.,"เล้กน้อย, ทีละน้อย ๆ , ตะหงิด ๆ (ใช้เกี่ยวกับความรู้สึก)"
งิน ,ก.,ได้ยิน
งิ้ว ๑ ,น.,ละครจีนแบบโบราณ
งิ้ว ๒ ,"ชื่อต้นไม้ขนาดใหย่ กิ่งก้าน และลำต้นมีหนามแหลมคม เปลือกสีเทาขรุขระ ดอกสีแดงสด ในผลมีปุยขาว ใช้ยัดหมอนและที่นอน เป็นต้น มี ๒ ประเภท คือ ๑. ลำต้นไม่มีหนาม เรียกงิ้วบ้าน หรืองิ้วโล้น มี ๒ ชนิด คือ ชนิดผลเล็กสั้น เรียก งิ้วต่องต้อน, ชนิดผล ใหญ่ยาวเรียก งิ้วง้าว ๒. ลำต้นมีหนามมักเกิดตามป่า เรียกงิ้วป่า หรืองิ้วหนาม มี ๒ ชนิด คือ ชนิดดอกแดง เรียกงิ้วผา หรืองิ้วแดง, ชนิดดอกขาว นิยมเรียก งิ้วป่า ",
งีบ ,ก.,หลับไปชั่วขณะหนึ่ง
งีบ ,ยีบ,ก็ว่า 
งีม,น.,"กลับ, ชิ้น"
งีม,เบี่ยง หรือเยี่ยง ,ก็เรียก 
งึก ,ก.,ผงก
งึก ,งึกหัว,ก. ผงกศีรษะ 
งึก ๆ งัก ๆ ,ว.,งก ๆ เงิ่น ๆ
งึด ,ก.,"ทึ่ง, ประหลาดใจ, อัศจรรย์"
งึด ,งึดง้อ ,"ก. ง้อ, น่าอัศจรรย์ยิ่ง "
งึน,น.,"เงิน, เรียกต่าง ๆ กันไปว่า งิน, เงิน, เงือน และยืน"
งึบ,ก.,สัปหงก
งึบ,งุบ,ก็ว่า 
งึม ,ว.,อาการเศร้าซึม
งึม ,ซึมงึม,ก็ว่า 
งึ่ม,น.,ชื่อแม่น้ำสายหนึ่งในประเทศลาว
งึ้ม ,ดู ง้ำ ๖ ,
งุบ ,ดู งึบ,
งุบ ๆ ,ว.,อาการที่เดินก้มหัว หรือก้มหน้าไปโดยเร็ว = งุด ๆ
งุบเงิง,ว.,"อาการของสิ่งกลมและโค้งกระดกเปิดอ้าขึ้นแล้วงุบลง, ยุบลง หรือปิดลง"
งุม ๑ ,ดู งวม,
งุม ๒ ,ดู งม,
งุม ๓ ,ก.,"ครอบคลุม, ปกป้อง"
งุ้ม ,ก.,"กุม, ปกปิดด้วยฝ่ามือ"
งุ่ม ๆ ,ว.,ดุ่ม ๆ
งุมงัว ,ก.,"คลุกคลี, เกลือกกลั้ว"
งู ๑,น.,ชื่อสัตว์เลื้อยคลาน มีเกล็ด ไม่มีขา มีทั้งชนิดมีพิษและไม่มีพิษ
งู ๑,งูกกหลักควาย ,น. งูพิษลำตัวสั้นชอบอยู่ในน้ำ เคลื่อนที่โดยการดีดตัว
งู ๑,งูซาง ,น. งูใหญ่ในวรรณคดี 
งู ๑,งูดางแห,น. งูร่างแห
งู ๑,งูทำทาน,น. งูสามเหลี่ยม
งู ๑,งูเพา,"น. งูแมวเซา, บางถิ่นเรียก งูตะเพา "
งู ๑,งูเพาบักพริก ,น. งูพิษขนาดเล็กท้องสีแดง
งู ๑,,งูเพาหมากพริก
งู ๑,งูแม่ช่อย ,น. งูขนาดเล็ก ลำตัวยาวสีเขียวขี้ม้า มักไปด้วยกันหลายตัว
งู ๑,งูยัดเสือ,น. งูไม่มีพิษมีลักษณะคล้ายงูสามเหลี่ยมลายขาวดำ ตัวเล็ก ชอบขึ้นบ้านคน 
งู ๒ ,น.,ชื่อว่านชนิดหนึ่ง เรียก หว้านงู ใช้ฝนหรือตำผสมเหล้า พอกปากแผล แก้พิษงูกัด
งูกินหาง,น.,การเล่นของเด็กอย่างหนึ่ง
งู้เงี้ยว ,น.,"บวบงู, ส่วนมากว่า โงเงี้ยว"
งู้เงี้ยว ,ป้องแล่ง,ก็เรียก 
งู้น ,น.,วุ้นที่ได้จากพืชชนิดหนึ่ง ใช้เป็นอาหารได้ เรียก เถาหมาน้อย
งูบ ,ดู ง่วม ,
งูบงาบ,ว.,ลักษณะการเดินช้า ๆ ของคนหรือสัตว์
เงน ,ว.,"งอน หรือแอ่นมาก, ใช้สำหรับคนหรือของขนาดใหญ่, ขนาดเล็กว่า แงน"
เงย ,ว.,ยกหน้าขึ้น
เงอ ๑ ,ว.,"นิ่ง, ไม่พูด"
เงอ ๒ ,ว.,"พิศวง, งงงวย, ตกตะลึงจนพูดไม่ออก"
เงอะงะ ๑ ,ว.,"เคอะเขิน, งุ่มง่าม"
เงอะงะ ๒ ,ว.,เกียจคร้าน
เงอะ ๆ งะ ๆ,ว.,"กิริยาไม่คล่องแคล่วว่องไว, ไม่กระฉับกระเฉง"
เงา ๑,น.,"ส่วนที่มืดเพราะมีวัตถุบัง แสงทำให้แลเห็นเป็นรูปของวัตถุนั้น, รูปที่ปรากฏในของใสหรือเป็นมัน เช่น น้ำ หรือกระจก"
เงา ๒ ,น.,แมลงป่องช้าง = แมงเงา
เงา ๓ ,ว.,เป็นมัน เช่น ขึ้นเงา
เง่า ,ว.,"กลุ่ม, เค้า, คลึ้ม"
เง้า ,น.,สัตว์สี่เท้าครึ่งน้ำครึ่งบกชนิดหนึ่ง รูปร่างคล้ายกบมีสีดำ อาศัยอยู่ตามถ้ำและลำธารในป่าเขา
เงาะ ๑ ,น.,คนป่าพวกหนึ่ง
เงาะ ๒ ,น.,ชื่อไม้ต้นขนาดกลาง ผลกินได้ เปลือกมีขนโค้งยาว สีเหลืองหรือแดง เป็นต้น
เงาะ ๓,น.,"สรรพนามบุรุษที่ ๓ ตรงกับคำว่า เขา, มัน, แก"
เงาะ ๔ ,ว.,"งอ, คด, เลี้ยว"
เงาะ ๔ ,โง,ก็ว่า 
เงิก ๑ ,ก.,"ผลักออก, เปิดขึ้น, ยกขึ้น, หงาย, เงย"
เงิก ๑ ,เงิกขั้นได,ก. แยกบันไดออกจากบ้าน โดยการคลายเชือกที่ผูกไว้ออกไป 
เงิก ๒ ,ก.,ตกประหม่า
เงิง,ก.,"กระดกขึ้น, ยก, ชู"
เงิน ,น.,"โลหะสีขาวเนื้อค่อนข้างอ่อน, วัตถุที่กำหนดใช้ชำระหนี้ได้"
